DSP_project,Soil,Site_Field_ID,PedonID,trt,Label_full,Label,Internal,Internal label,internal Plot,DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,LayerID,DSP_sample_ID,Sand%,Silt%,Clay%,Texture,Bulk_Density,alt_BD,Water_Content,SOC_pct,TN_pct,KSSL_WSA,ARS_AggStab_MWD,ARS_AggStab_TotalWS,ARS_WS_2-8,ARS_WS_.5-2,ARS_WS_250-250,ARS_WS_53-250,EC,pH,Soil_Respiration,Bglucosidase,Bglucosaminidase,Alkaline Phosphatase,Acid Phosphatase,Phosphodiesterase,Arylsulfatase,POX_C,ACE,WEOC (mg/kg),WEON (mg/kg), KSSL_LabSampleNo,PLFA_ID
Texas A&M,Amarillo,TX-115-AMA,AMANTR1_R3,No-till,SHM - no-till,SHM,AMANTR1_R3,TX-115-SWSHA-P2-R1C-0_5-06012018,X,P2_R1c,3,NTR - 1,NTR - 1 - 3,1,Ap,0,5,A,NTR - 1 - 3-1,,,,,1.67,1.67,9.05,0.68,,,0.83,,,,,,,,87,165.32,32.22,0.07,,,12.42,417.4,778.08,,,192539,TX-115-SWSHA-P2-R1C-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR1_R3,No-till,SHM - no-till,SHM,AMANTR1_R3,TX-115-SWSHA-P2-R1C-0_5-06012018,X,P2_R1c,3,NTR - 1,NTR - 1 - 3,2,Ap,5,10,A,NTR - 1 - 3-2,,,,,1.44,1.44,8.41,0.34,,,0.93,,,,,,,,75,86.61,14.81,1.9,,,3.69,325.39,300.57,,,192540,TX-115-SWSHA-P2-R1C-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR1_R3,No-till,SHM - no-till,SHM,AMANTR1_R3,TX-115-SWSHA-P2-R1C-0_5-06012018,X,P2_R1c,3,NTR - 1,NTR - 1 - 3,3,Ap,10,35,A,NTR - 1 - 3-3,,,,,1.49,1.49,8.08,0.18,,,0.78,,,,,,,,61,6.57,2.53,2.81,,,0.1,145.96,94.07,,,192541,TX-115-SWSHA-P2-R1C-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR1_R3,No-till,SHM - no-till,SHM,AMANTR1_R3,TX-115-SWSHA-P2-R1C-0_5-06012018,X,P2_R1c,3,NTR - 1,NTR - 1 - 3,4,Bt1,35,75,B,NTR - 1 - 3-4,,,,,1.49,1.49,9.54,0.15,,,1.37,,,,,,,,58,2.48,0.06,3.39,,,0.25,104.55,21.66,,,,TX-115-SWSHA-P2-R1C-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR1_R3,No-till,SHM - no-till,SHM,AMANTR1_R3,TX-115-SWSHA-P2-R1C-0_5-06012018,X,P2_R1c,3,NTR - 1,NTR - 1 - 3,5,Bt2,75,100,B,NTR - 1 - 3-5,,,,,1.59,1.59,8.07,0.2,,,1.25,,,,,,,,134,6.01,4.12,5.07,,,1.87,155.16,65.39,,,,TX-115-SW-P2-R1C-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R1,No-till,SHM - no-till,SHM,AMANTM1_R1,TX-115-SWSHA-P3-R1A-0_5-06012018,X,P3_R1a,1,NTM - 1,NTM - 1 - 1,1,Ap,0,5,A,NTM - 1 - 1-1,,,,,1.21,1.21,10.15,0.7,,,0.75,,,,,,,,58,160.46,40.51,1.7,,,19.97,447.82,656.91,,,192542,TX-115-SWSHA-P3-R1A-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R1,No-till,SHM - no-till,SHM,AMANTM1_R1,TX-115-SWSHA-P3-R1A-0_5-06012018,X,P3_R1a,1,NTM - 1,NTM - 1 - 1,2,Ap,5,10,A,NTM - 1 - 1-2,,,,,0.82,0.82,8.93,0.49,,,0.94,,,,,,,,29,96.16,5.11,0.58,,,4.46,334.59,360.79,,,192543,TX-115-SWSHA-P3-R1A-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R1,No-till,SHM - no-till,SHM,AMANTM1_R1,TX-115-SWSHA-P3-R1A-0_5-06012018,X,P3_R1a,1,NTM - 1,NTM - 1 - 1,3,Ap,10,35,A,NTM - 1 - 1-3,,,,,1.49,1.49,8.99,0.16,,,1.14,,,,,,,,157,9.84,3.98,0.24,,,0.53,154.54,102.68,,,192544,TX-115-SWSHA-P3-R1A-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R1,No-till,SHM - no-till,SHM,AMANTM1_R1,TX-115-SWSHA-P3-R1A-0_5-06012018,X,P3_R1a,1,NTM - 1,NTM - 1 - 1,4,Bt1,35,75,B,NTM - 1 - 1-4,,,,,1.4,1.4,8.93,0.12,,,1.15,,,,,,,,26,6.05,2.53,0.02,,,1,127.04,60.38,,,,TX-115-SWSHA-P3-R1A-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R1,No-till,SHM - no-till,SHM,AMANTM1_R1,TX-115-SWSHA-P3-R1A-0_5-06012018,X,P3_R1a,1,NTM - 1,NTM - 1 - 1,5,Bt2,75,100,B,NTM - 1 - 1-5,,,,,1.5,1.5,7.4,0.11,,,1.16,,,,,,,,176,4.3,1.23,1.01,,,0.85,145.96,16.64,,,,TX-115-SW-P3-R1A-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R2,No-till,SHM - no-till,SHM,AMANTM1_R2,TX-115-SWSHA-P3-R1B-0_5-06012018,X,P3_R1b,2,NTM - 1,NTM - 1 - 2,1,Ap,0,5,A,NTM - 1 - 2-1,,,,,1.31,1.31,8.68,0.58,,,0.85,,,,,,,,199,124.92,26.13,0.03,,,5.18,409.84,476.95,,,192545,TX-115-SWSHA-P3-R1B-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R2,No-till,SHM - no-till,SHM,AMANTM1_R2,TX-115-SWSHA-P3-R1B-0_5-06012018,X,P3_R1b,2,NTM - 1,NTM - 1 - 2,2,Ap,5,10,A,NTM - 1 - 2-2,,,,,1.5,1.5,8.09,0.36,,,0.96,,,,,,,,77,61.51,12.62,1.96,,,3.26,317.46,348.61,,,192546,TX-115-SWSHA-P3-R1B-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R2,No-till,SHM - no-till,SHM,AMANTM1_R2,TX-115-SWSHA-P3-R1B-0_5-06012018,X,P3_R1b,2,NTM - 1,NTM - 1 - 2,3,Ap,10,35,A,NTM - 1 - 2-3,,,,,1.65,1.65,7.89,0.14,,,0.76,,,,,,,,23,7.35,6.18,2.07,,,0.89,132.15,85.47,,,,TX-115-SWSHA-P3-R1B-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R2,No-till,SHM - no-till,SHM,AMANTM1_R2,TX-115-SWSHA-P3-R1B-0_5-06012018,X,P3_R1b,2,NTM - 1,NTM - 1 - 2,4,Bt1,35,75,B,NTM - 1 - 2-4,,,,,1.55,1.55,6.31,0.14,,,1.39,,,,,,,,8,5.16,8.42,0.36,,,3.6,136.75,60.38,,,,TX-115-SWSHA-P3-R1B-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R2,No-till,SHM - no-till,SHM,AMANTM1_R2,TX-115-SWSHA-P3-R1B-0_5-06012018,X,P3_R1b,2,NTM - 1,NTM - 1 - 2,5,Bt2,75,100,B,NTM - 1 - 2-5,,,,,1.5,1.5,6.59,0.12,,,1.59,,,,,,,,116,2.78,4.36,0.35,,,1.99,132.15,1.58,,,,TX-115-SW-P3-R1B-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R3,No-till,SHM - no-till,SHM,AMANTM1_R3,x,X,P3_R1c,3,NTM - 1,NTM - 1 - 3,1,Ap,0,5,A,NTM - 1 - 3-1,,,,,1.58,1.58,10.23,0.47,,,0.62,,,,,,,,108,133.87,28.61,1.77,,,3.66,438.65,473.36,,,192547,
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R3,No-till,SHM - no-till,SHM,AMANTM1_R3,x,X,P3_R1c,3,NTM - 1,NTM - 1 - 3,2,Ap,5,10,A,NTM - 1 - 3-2,,,,,1.27,1.27,9.22,0.45,,,1.11,,,,,,,,11,80.1,14.08,0.66,,,0.85,348.39,349.32,,,192548,TX-115-SWSHA-P3-R1C-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R3,No-till,SHM - no-till,SHM,AMANTM1_R3,x,X,P3_R1c,3,NTM - 1,NTM - 1 - 3,3,Ap,10,35,A,NTM - 1 - 3-3,,,,,1.51,1.51,8.37,0.14,,,0.82,,,,,,,,52,9.13,0.99,4.56,,,1.11,195.78,98.38,,,192549,TX-115-SWSHA-P3-R1C-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R3,No-till,SHM - no-till,SHM,AMANTM1_R3,x,X,P3_R1c,3,NTM - 1,NTM - 1 - 3,4,Bt1,35,75,B,NTM - 1 - 3-4,,,,,1.47,1.47,8.18,0.22,,,1.23,,,,,,,,10,4.19,3.75,4.26,,,1.82,155.78,46.04,,,,TX-115-SWSHA-P3-R1C-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM1_R3,No-till,SHM - no-till,SHM,AMANTM1_R3,x,X,P3_R1c,3,NTM - 1,NTM - 1 - 3,5,Bt2,75,100,B,NTM - 1 - 3-5,,,,,1.45,1.45,8.62,0.16,,,1.47,,,,,,,,91,3.41,3,4.71,,,1.81,53.94,1.58,,,,TX-115-SW-P3-R1C-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R1,No-till,SHM - no-till,SHM,AMANTR2_R1,TX-115-SWSHA-P4-R2A-0_5-06012018,X,P4_R2a,1,NTR - 2,NTR - 2 - 1,1,Ap,0,5,A,NTR - 2 - 1-1,,,,,1.37,1.37,8.05,0.66,,,0.81,,,,,,,,23,130.61,15.5,2.78,,,10.05,472.61,576.61,,,192550,TX-115-SWSHA-P4-R2A-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R1,No-till,SHM - no-till,SHM,AMANTR2_R1,TX-115-SWSHA-P4-R2A-0_5-06012018,X,P4_R2a,1,NTR - 2,NTR - 2 - 1,2,Ap,5,10,A,NTR - 2 - 1-2,,,,,1.22,1.22,8.56,0.25,,,0.93,,,,,,,,60,57.22,15.3,0.74,,,4.77,269.1,299.13,,,192551,TX-115-SWSHA-P4-R2A-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R1,No-till,SHM - no-till,SHM,AMANTR2_R1,TX-115-SWSHA-P4-R2A-0_5-06012018,X,P4_R2a,1,NTR - 2,NTR - 2 - 1,3,Ap,10,35,A,NTR - 2 - 1-3,,,,,1.41,1.41,8.57,0.15,,,0.94,,,,,,,,32,9.67,3.05,0.46,,,2.36,155.16,92.64,,,192552,TX-115-SWSHA-P4-R2A-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R1,No-till,SHM - no-till,SHM,AMANTR2_R1,TX-115-SWSHA-P4-R2A-0_5-06012018,X,P4_R2a,1,NTR - 2,NTR - 2 - 1,4,Bt1,35,75,B,NTR - 2 - 1-4,,,,,1.32,1.32,9.5,0.17,,,1.32,,,,,,,,67,9.15,5.15,3.98,,,1.22,132.15,71.13,,,,TX-115-SWSHA-P4-R2A-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R1,No-till,SHM - no-till,SHM,AMANTR2_R1,TX-115-SWSHA-P4-R2A-0_5-06012018,X,P4_R2a,1,NTR - 2,NTR - 2 - 1,5,Bt2,75,100,B,NTR - 2 - 1-5,,,,,1.52,1.52,7.92,0.15,,,1.33,,,,,,,,46,6.97,7.91,1.46,,,0.84,104.13,12.34,,,,TX-115-SW-P4-R2A-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R2,No-till,SHM - no-till,SHM,AMANTR2_R2,TX-115-SWSHA-P4-R2B-0_5-06012018,X,P4_R2b,2,NTR - 2,NTR - 2 - 2,1,Ap,0,5,A,NTR - 2 - 2-1,,,,,1.27,1.27,8.21,0.6,,,0.77,,,,,,,,58,133.77,23.25,1.26,,,9.37,507.39,788.12,,,192553,TX-115-SWSHA-P4-R2B-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R2,No-till,SHM - no-till,SHM,AMANTR2_R2,TX-115-SWSHA-P4-R2B-0_5-06012018,X,P4_R2b,2,NTR - 2,NTR - 2 - 2,2,Ap,5,10,A,NTR - 2 - 2-2,,,,,1.21,1.21,9.01,0.44,,,0.88,,,,,,,,13,72.16,11.35,3.92,,,3.22,348.39,312.04,,,192554,TX-115-SWSHA-P4-R2B-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R2,No-till,SHM - no-till,SHM,AMANTR2_R2,TX-115-SWSHA-P4-R2B-0_5-06012018,X,P4_R2b,2,NTR - 2,NTR - 2 - 2,3,Ap,10,35,A,NTR - 2 - 2-3,,,,,1.5,1.5,8.94,0.19,,,1.09,,,,,,,,79,11.9,3.19,0.61,,,0.27,232.44,88.34,,,192555,TX-115-SWSHA-P4-R2B-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R2,No-till,SHM - no-till,SHM,AMANTR2_R2,TX-115-SWSHA-P4-R2B-0_5-06012018,X,P4_R2b,2,NTR - 2,NTR - 2 - 2,4,Bt1,35,75,B,NTR - 2 - 2-4,,,,,1.45,1.45,9.54,0.18,,,1.15,,,,,,,,59,7.92,1.41,0.18,,,0.94,182.03,72.56,,,,TX-115-SWSHA-P4-R2B-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R2,No-till,SHM - no-till,SHM,AMANTR2_R2,TX-115-SWSHA-P4-R2B-0_5-06012018,X,P4_R2b,2,NTR - 2,NTR - 2 - 2,5,Bt2,75,100,B,NTR - 2 - 2-5,,,,,1.39,1.39,7.39,0.16,,,1.41,,,,,,,,55,6.36,5.57,1.08,,,1.47,149.96,8.04,,,,TX-115-SWP4-R2B-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R3,No-till,SHM - no-till,SHM,AMANTR2_R3,TX-115-SWSHA-P4-R2C-0_5-06012018,X,P4_R2c,3,NTR - 2,NTR - 2 - 3,1,Ap,0,5,A,NTR - 2 - 3-1,,,,,1.45,1.45,8.32,0.53,,,0.77,,,,,,,,68,178.6,27.59,1.79,,,11.96,470.73,568,,,192556,TX-115-SWSHA-P4-R2C-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R3,No-till,SHM - no-till,SHM,AMANTR2_R3,TX-115-SWSHA-P4-R2C-0_5-06012018,X,P4_R2c,3,NTR - 2,NTR - 2 - 3,2,Ap,5,10,A,NTR - 2 - 3-2,,,,,1.49,1.49,8.18,0.37,,,0.91,,,,,,,,109,91.45,18.67,0.23,,,8.76,388.25,310.61,,,192557,TX-115-SWSHA-P4-R2C-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R3,No-till,SHM - no-till,SHM,AMANTR2_R3,TX-115-SWSHA-P4-R2C-0_5-06012018,X,P4_R2c,3,NTR - 2,NTR - 2 - 3,3,Ap,10,35,A,NTR - 2 - 3-3,,,,,1.49,1.49,8.58,0.14,,,0.95,,,,,,,,65,11.71,1.23,2.26,,,0.14,145.96,86.9,,,192558,TX-115-SWSHA-P4-R2C-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R3,No-till,SHM - no-till,SHM,AMANTR2_R3,TX-115-SWSHA-P4-R2C-0_5-06012018,X,P4_R2c,3,NTR - 2,NTR - 2 - 3,4,Bt1,35,75,B,NTR - 2 - 3-4,,,,,1.38,1.38,8.16,0.25,,,1.41,,,,,,,,16,7.97,2.95,2.26,,,0.21,77.25,45.32,,,,TX-115-SWSHA-P4-R2C-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTR2_R3,No-till,SHM - no-till,SHM,AMANTR2_R3,TX-115-SWSHA-P4-R2C-0_5-06012018,X,P4_R2c,3,NTR - 2,NTR - 2 - 3,5,Bt2,75,100,B,NTR - 2 - 3-5,,,,,1.29,1.29,7.46,0.26,,,1.03,,,,,,,,2,3.85,0.06,0.75,,,0.32,114.21,13.05,,,,TX-115-SW-P4-R2C-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R1,No-till,SHM - no-till,SHM,AMANTM2_R1,TX-115-SWSHA-P5-R2A-0_5-06012018,X,P5_R2a,1,NTM - 2,NTM - 2 - 1,1,Ap,0,5,A,NTM - 2 - 1-1,,,,,0.92,0.92,9.91,0.64,,,0.72,,,,,,,,50,146.15,34.42,4.89,,,8.33,409.33,484.83,,,192559,TX-115-SWSHA-P5-R2A-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R1,No-till,SHM - no-till,SHM,AMANTM2_R1,TX-115-SWSHA-P5-R2A-0_5-06012018,X,P5_R2a,1,NTM - 2,NTM - 2 - 1,2,Ap,5,10,A,NTM - 2 - 1-2,,,,,1.47,1.47,8.75,0.55,,,1.02,,,,,,,,82,81.98,13.98,3.34,,,5.31,245.12,352.91,,,192560,TX-115-SWSHA-P5-R2A-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R1,No-till,SHM - no-till,SHM,AMANTM2_R1,TX-115-SWSHA-P5-R2A-0_5-06012018,X,P5_R2a,1,NTM - 2,NTM - 2 - 1,3,Ap,10,35,A,NTM - 2 - 1-3,,,,,1.51,1.51,8.56,0.14,,,0.98,,,,,,,,6,7.45,4.22,2.2,,,0.79,72.98,75.43,,,192561,TX-115-SWSHA-P5-R2A-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R1,No-till,SHM - no-till,SHM,AMANTM2_R1,TX-115-SWSHA-P5-R2A-0_5-06012018,X,P5_R2a,1,NTM - 2,NTM - 2 - 1,4,Bt1,35,75,B,NTM - 2 - 1-4,,,,,1.41,1.41,9.6,0.17,,,1.18,,,,,,,,47,6.93,1.18,2.19,,,0.7,58.14,51.05,,,,TX-115-SWSHA-P5-R2A-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R1,No-till,SHM - no-till,SHM,AMANTM2_R1,TX-115-SWSHA-P5-R2A-0_5-06012018,X,P5_R2a,1,NTM - 2,NTM - 2 - 1,5,Bt2,75,100,B,NTM - 2 - 1-5,,,,,1.51,1.51,7.82,0.17,,,1.24,,,,,,,,52,2.95,1.32,0.8,,,1.27,33.41,0.87,,,,TX-115-SW-P5-R2A-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R2,No-till,SHM - no-till,SHM,AMANTM2_R2,TX-115-SWSHA-P5-R2B-0_5-06012018,X,P5_R2b,2,NTM - 2,NTM - 2 - 2,1,Ap,0,5,A,NTM - 2 - 2-1,,,,,1.61,1.61,8.08,0.68,,,0.83,,,,,,,,19,135,15.98,2.32,,,5.88,379.66,453.29,,,192562,TX-115-SWSHA-P5-R2B-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R2,No-till,SHM - no-till,SHM,AMANTM2_R2,TX-115-SWSHA-P5-R2B-0_5-06012018,X,P5_R2b,2,NTM - 2,NTM - 2 - 2,2,Ap,5,10,A,NTM - 2 - 2-2,,,,,1.63,1.63,7.71,0.44,,,0.88,,,,,,,,142,91.74,27.25,3.35,,,0.23,293.36,344.3,,,192563,TX-115-SWSHA-P5-R2B-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R2,No-till,SHM - no-till,SHM,AMANTM2_R2,TX-115-SWSHA-P5-R2B-0_5-06012018,X,P5_R2b,2,NTM - 2,NTM - 2 - 2,3,Ap,10,35,A,NTM - 2 - 2-3,,,,,1.51,1.51,7.58,0.16,,,1.18,,,,,,,,21,11.19,3.98,3.75,,,1.19,102.25,86.19,,,192564,TX-115-SWSHA-P5-R2B-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R2,No-till,SHM - no-till,SHM,AMANTM2_R2,TX-115-SWSHA-P5-R2B-0_5-06012018,X,P5_R2b,2,NTM - 2,NTM - 2 - 2,4,Bt1,35,75,B,NTM - 2 - 2-4,,,,,1.39,1.39,9.54,0.2,,,1.32,,,,,,,,61,6.55,0.01,1.64,,,0.49,87.82,39.58,,,,TX-115-SWSHA-P5-R2B-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R2,No-till,SHM - no-till,SHM,AMANTM2_R2,TX-115-SWSHA-P5-R2B-0_5-06012018,X,P5_R2b,2,NTM - 2,NTM - 2 - 2,5,Bt2,75,100,B,NTM - 2 - 2-5,,,,,1.44,1.44,8.26,0.15,,,1.24,,,,,,,,70,2.1,1.93,0.06,,,1.11,68.03,0.15,,,,TX-115-SW-P5-R2B-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R3,No-till,SHM - no-till,SHM,AMANTM2_R3,TX-115-SWSHA-P5-R2C-0_5-06012018,X,P5_R2c,3,NTM - 2,NTM - 2 - 3,1,Ap,0,5,A,NTM - 2 - 3-1,,,,,1.64,1.64,8.44,0.85,,,0.66,,,,,,,,37,150.19,56.9,2.29,,,10.46,404.39,973.1,,,192565,TX-115-SWSHA-P5-R2C-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R3,No-till,SHM - no-till,SHM,AMANTM2_R3,TX-115-SWSHA-P5-R2C-0_5-06012018,X,P5_R2c,3,NTM - 2,NTM - 2 - 3,2,Ap,5,10,A,NTM - 2 - 3-2,,,,,1.38,1.38,7.81,0.47,,,0.94,,,,,,,,65,72.85,21.3,3.75,,,1.3,295.57,335.7,,,192566,TX-115-SWSHA-P5-R2C-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R3,No-till,SHM - no-till,SHM,AMANTM2_R3,TX-115-SWSHA-P5-R2C-0_5-06012018,X,P5_R2c,3,NTM - 2,NTM - 2 - 3,3,Ap,10,35,A,NTM - 2 - 3-3,,,,,1.52,1.52,7.65,0.16,,,0.92,,,,,,,,97,10.52,3.52,6.18,,,3.03,72.98,312.98,,,192567,TX-115-SWSHA-P5-R2C-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R3,No-till,SHM - no-till,SHM,AMANTM2_R3,TX-115-SWSHA-P5-R2C-0_5-06012018,X,P5_R2c,3,NTM - 2,NTM - 2 - 3,4,Bt1,35,75,B,NTM - 2 - 3-4,,,,,1.37,1.37,6.64,0.2,,,1.1,,,,,,,,68,8.91,5.06,2.39,,,1.3,72.98,326.09,,,,TX-115-SWSHA-P5-R2C-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMANTM2_R3,No-till,SHM - no-till,SHM,AMANTM2_R3,TX-115-SWSHA-P5-R2C-0_5-06012018,X,P5_R2c,3,NTM - 2,NTM - 2 - 3,5,Bt2,75,100,B,NTM - 2 - 3-5,,,,,1.41,1.41,6.75,0.17,,,1.02,,,,,,,,83,4.84,5.2,3.92,,,0.01,18.64,83.02,,,,TX-115-SW-P5-R2C-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R1,Conv Till,BAU,BAU,AMACVT2_R1,TX-115-SWSHA-P6-R2A-0_5-06012018,X,P6_R2a,1,CVT - 2,CVT - 2 - 1,1,Ap,0,5,A,CVT - 2 - 1-1,,,,,1.43,1.43,7.46,0.22,,,0.62,,,,,,,,107,22,9.98,4.53,,,1.57,96.53,308.94,,,192568,TX-115-SWSHA-P6-R2A-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R1,Conv Till,BAU,BAU,AMACVT2_R1,TX-115-SWSHA-P6-R2A-0_5-06012018,X,P6_R2a,1,CVT - 2,CVT - 2 - 1,2,Ap,5,10,A,CVT - 2 - 1-2,,,,,1.08,1.08,7.44,0.22,,,0.91,,,,,,,,114,10.75,5.5,4.58,,,2.17,97.32,158.66,,,192569,TX-115-SWSHA-P6-R2A-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R1,Conv Till,BAU,BAU,AMACVT2_R1,TX-115-SWSHA-P6-R2A-0_5-06012018,X,P6_R2a,1,CVT - 2,CVT - 2 - 1,3,Ap,10,35,A,CVT - 2 - 1-3,,,,,1.45,1.45,9.13,0.2,,,0.84,,,,,,,,67,15.59,5.2,6.02,,,1.13,52.98,81,,,192570,TX-115-SWSHA-P6-R2A-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R1,Conv Till,BAU,BAU,AMACVT2_R1,TX-115-SWSHA-P6-R2A-0_5-06012018,X,P6_R2a,1,CVT - 2,CVT - 2 - 1,4,Bt1,35,75,B,CVT - 2 - 1-4,,,,,1.43,1.43,9.83,0.18,,,1.16,,,,,,,,98,6.36,6.09,3.58,,,1.98,8.68,350.29,,,,TX-115-SWSHA-P6-R2A-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R1,Conv Till,BAU,BAU,AMACVT2_R1,TX-115-SWSHA-P6-R2A-0_5-06012018,X,P6_R2a,1,CVT - 2,CVT - 2 - 1,5,Bt2,75,100,B,CVT - 2 - 1-5,,,,,1.57,1.57,8.79,0.15,,,1.69,,,,,,,,146,4.32,1.32,3.61,,,0.18,8.71,114.28,,,,TX-115-SWSHA-P6-R2A-75_100-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R2,Conv Till,BAU,BAU,AMACVT2_R2,TX-115-SWSHA-P6-R2B-0_5-06012018,X,P6_R2b,2,CVT - 2,CVT - 2 - 2,1,Ap,0,5,A,CVT - 2 - 2-1,,,,,0.93,0.93,6.11,0.21,,,0.71,,,,,,,,91,14.35,11.45,1.46,,,0.46,43.3,37.63,,,192571,TX-115-SWSHA-P6-R2B-0_5-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R2,Conv Till,BAU,BAU,AMACVT2_R2,TX-115-SWSHA-P6-R2B-0_5-06012018,X,P6_R2b,2,CVT - 2,CVT - 2 - 2,2,Ap,5,10,A,CVT - 2 - 2-2,,,,,1.55,1.55,7.29,0.17,,,0.87,,,,,,,,81,13.32,5.35,8.72,,,0.52,77.93,188.92,,,192572,TX-115-SWSHA-P6-R2B-5_10-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R2,Conv Till,BAU,BAU,AMACVT2_R2,TX-115-SWSHA-P6-R2B-0_5-06012018,X,P6_R2b,2,CVT - 2,CVT - 2 - 2,3,Ap,10,35,A,CVT - 2 - 2-3,,,,,1.29,1.29,8.15,0.18,,,1.1,,,,,,,,115,19.66,5.34,1.45,,,1.05,77.93,133.45,,,192573,TX-115-SWSHA-P6-R2B-10_35-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R2,Conv Till,BAU,BAU,AMACVT2_R2,TX-115-SWSHA-P6-R2B-0_5-06012018,X,P6_R2b,2,CVT - 2,CVT - 2 - 2,4,Bt1,35,75,B,CVT - 2 - 2-4,,,,,1.37,1.37,9.35,0.17,,,1.02,,,,,,,,91,7.12,5.06,4.31,,,0.09,28.35,72.93,,,,TX-115-SWSHA-P6-R2B-35_75-06012018
Texas A&M,Amarillo,TX-115-AMA,AMACVT2_R2,Conv Till,BAU,BAU,AMACVT2_R2,TX-115-SWSHA-P6-R2B-0_5-06012018,X,P6_R2b,2,CVT - 2,CVT - 2 - 2,5,Bt2,75,100,B,CVT - 2 - 2-5,,,,,1.41,1.41,9.3,0.13,,,1.28,,,,,,,,55,6.12,0.8,2.38,,,1.8,53.44,251.45,,,,TX-115-SW-P6-R2B-75_100-06122018
